subcategory_id,source,visits,subcategory_name,category_id,category_name
20f5b36106,organic,208,GPS-трекеры,09f279a643,Электроника
4507c5d85d,organic,207,Шторы и карнизы,dafb4d11f4,Товары для дома
c2f373630a,organic,206,Аксессуары для рассады,bfd01f6342,"Дача, сад и огород"
faab603186,organic,205,Приспособления,10a493e03b,Товары для здоровья
d88dbfc2d2,organic,204,Сумки-холодильники,ae99947659,Спорт и отдых
fc989abe90,organic,203,Аппликации,7dbac4c1a3,Детские товары
a3e3f657fb,organic,197,Брюки,6074ad29ac,"Одежда, обувь и аксессуары"
b1db0c6508,organic,197,Словари и переводчики,09f279a643,Электроника
46386d0bc8,organic,196,Клетки и вольеры,22f134317d,Товары для животных
a4ef2043b5,organic,196,"Защита картера, двигателя, КПП",65922fa39c,Авто
8981583fd2,organic,195,Полотенца,dafb4d11f4,Товары для дома
a25786495e,organic,193,Учебники для школы,4f25bc6081,Досуг и развлечения
f8d791ec8a,organic,191,Загар и защита от солнца,655ccc3c49,Товары для красоты
6c287bdabc,organic,188,Встраиваемые винные шкафы,5a0d8ac946,Бытовая техника
1974c05db0,organic,185,Поильники,7dbac4c1a3,Детские товары
c1dc8fb6e7,organic,184,Интимные смазки,655ccc3c49,Товары для красоты
eee03c2c21,organic,182,Подвески,7dbac4c1a3,Детские товары
aa27e95f13,organic,181,Ванночки,7dbac4c1a3,Детские товары
abf32b8347,organic,181,"Ворота безопасности, перегородки",7dbac4c1a3,Детские товары
dd686f3d18,organic,181,Кухонные уголки и обеденные группы,dafb4d11f4,Товары для дома
5f6da06a27,organic,181,Прочее оборудование,00c81185f4,Оборудование
3326bacf83,organic,179,Режущие плоттеры,3509869a61,Компьютерная техника
2b053819d1,organic,179,Монтажные пилы,394f20d8fa,Строительство и ремонт
3cf93e33b9,organic,178,Посуда и кухонные принадлежности,dafb4d11f4,Товары для дома
071c80e7cf,organic,176,Аксессуары,4f25bc6081,Досуг и развлечения
a7d401da0d,organic,175,Термометры и таймеры,dafb4d11f4,Товары для дома
28239d478d,organic,175,"Столбы, профильные трубы",394f20d8fa,Строительство и ремонт
8b4b13ee52,organic,175,Кукольный театр,7dbac4c1a3,Детские товары
aa599f5a73,organic,173,"Пеленки, клеенки",7dbac4c1a3,Детские товары
9be1c864c2,organic,172,Двигатели,bfd01f6342,"Дача, сад и огород"
6ec18a39db,organic,172,Снегокаты,7dbac4c1a3,Детские товары
1179703681,organic,171,Аксессуары для экшн-камер,09f279a643,Электроника
02b9711670,organic,167,Готовые комплекты,394f20d8fa,Строительство и ремонт
f847d6d6e8,organic,165,Трусы,6074ad29ac,"Одежда, обувь и аксессуары"
6668274a91,organic,164,Измельчители пищевых отходов,5a0d8ac946,Бытовая техника
6617615e87,organic,163,Косметика и чистящие средства,dafb4d11f4,Товары для дома
bca83457ec,organic,160,Елки искусственные,dafb4d11f4,Товары для дома
0be339c663,organic,158,Ручки дверные,394f20d8fa,Строительство и ремонт
46a12d1b8d,organic,157,Книжки-игрушки,7dbac4c1a3,Детские товары
e0fcbb5c3c,organic,154,Детские наборы инструментов,7dbac4c1a3,Детские товары
9d9b85f37a,organic,153,Выжигание и выпиливание,7dbac4c1a3,Детские товары
4ef3d7f1c3,organic,153,Обувь для малышей,6074ad29ac,"Одежда, обувь и аксессуары"
7f801dcfc7,organic,150,Автомобильные инверторы,65922fa39c,Авто
702e370e4e,organic,148,Ботинки,ae99947659,Спорт и отдых
9bd8bcff58,organic,146,Для бороды и усов,655ccc3c49,Товары для красоты
9f012533b5,organic,145,Ветеринарные препараты,22f134317d,Товары для животных
c742e7e16c,organic,145,Утюги_old,5a0d8ac946,Бытовая техника
80081083ab,organic,142,Вазы,dafb4d11f4,Товары для дома
268eb380e7,organic,141,Люльки и переноски,7dbac4c1a3,Детские товары
2bd85c6902,organic,141,Гитарное усиление,4f25bc6081,Досуг и развлечения
1c197d1572,organic,139,Панели ПВХ,394f20d8fa,Строительство и ремонт
0d30269f48,organic,138,Подвесные кресла,bfd01f6342,"Дача, сад и огород"
2adf416e54,organic,136,Детекторы ,394f20d8fa,Строительство и ремонт
dc6cd8d6f8,organic,134,Аксессуары для моек ВД,bfd01f6342,"Дача, сад и огород"
e4861bf655,organic,134,Воскоплавы и парафиновые ванны,655ccc3c49,Товары для красоты
f57bc9f879,organic,131,Подарочные сертификаты,4f25bc6081,Досуг и развлечения
5dca958f35,organic,131,Глина,7dbac4c1a3,Детские товары
fc4c4e3c27,organic,131,Документальные фильмы,4f25bc6081,Досуг и развлечения
b6d58dde5a,organic,130,Фанера,394f20d8fa,Строительство и ремонт
e58e212755,organic,130,Инвалидные кресла,10a493e03b,Товары для здоровья
4f7d3f8911,organic,127,"Специи, приправы и пряности",d9cd63e557,Продукты
c88dc8df7b,organic,126,Водопроводные трубы,394f20d8fa,Строительство и ремонт
8c51d4fdb6,organic,125,Аксессуары для безопасности,7dbac4c1a3,Детские товары
3053b98a48,organic,124,Компьютеры,3509869a61,Компьютерная техника
ef3d433266,organic,121,Прочие элементы тюнинга,65922fa39c,Авто
b0236d897d,organic,119,Гвоздескобозабивные пистолеты и степлеры,394f20d8fa,Строительство и ремонт
4bb203a37b,organic,113,Одежда для кукол,7dbac4c1a3,Детские товары
d2b0bfc3e3,organic,112,"Шахматы, шашки, нарды",4f25bc6081,Досуг и развлечения
5d14443ec2,organic,109,Детские кубики,7dbac4c1a3,Детские товары
18f9539844,organic,108,Грузовые шины,65922fa39c,Авто
f524e8ca8c,organic,107,Сумки и ящики,ae99947659,Спорт и отдых
9c47f76d68,organic,105,Оправы,10a493e03b,Товары для здоровья
c016dd0fc6,organic,102,Обувницы,dafb4d11f4,Товары для дома
65d79b0a3b,organic,101,Клеи бытовые и универсальные,394f20d8fa,Строительство и ремонт
37ffb94149,organic,100,Аксессуары,6074ad29ac,"Одежда, обувь и аксессуары"
44334c4837,organic,99,Обучающие плакаты,7dbac4c1a3,Детские товары
4900e36e09,organic,96,Влажные салфетки,7dbac4c1a3,Детские товары
ebeef68885,organic,94,Газовые баллоны,394f20d8fa,Строительство и ремонт
dc6067f122,organic,92,Тетради,7dbac4c1a3,Детские товары
4c7b47799c,organic,92,Цветные карандаши,7dbac4c1a3,Детские товары
3e67b8f472,organic,90,Освежители воздуха,dafb4d11f4,Товары для дома
19d7412c39,organic,90,Духовые инструменты,4f25bc6081,Досуг и развлечения
59675005f0,organic,86,"Пельменницы, машинки для пасты и равиоли",dafb4d11f4,Товары для дома
0b0f096734,organic,82,Ревизионные люки,394f20d8fa,Строительство и ремонт
4144ddf4aa,organic,80,Груминг и уход,22f134317d,Товары для животных
acd135b692,organic,80,Маски,ae99947659,Спорт и отдых
c8c2f06382,organic,78,Солдатики,7dbac4c1a3,Детские товары
b8513ab575,organic,77,Зеркала заднего вида,65922fa39c,Авто
948fece9d0,organic,76,Чехлы для мебели,dafb4d11f4,Товары для дома
b9f564fd85,organic,74,Приборы для ухода за телом,5a0d8ac946,Бытовая техника
c8bb2bf488,organic,73,Прихожие,dafb4d11f4,Товары для дома
e3754b9acf,organic,69,Мелодрамы,4f25bc6081,Досуг и развлечения
4027bb9bc7,organic,68,Зарубежная проза и поэзия,4f25bc6081,Досуг и развлечения
